date,k18,k21,k22,traditional,Log_Returns
2017-08-23,3567.764684621025,4062.724278535213,4258.687814744297,2283.1938754996745,0.0013235931848938484
2017-08-24,3573.6687196081425,4069.598599103535,4266.42018148527,2286.091603038145,0.0012683505727751113
2017-08-25,3579.286322463758,4076.151337305393,4273.775883528579,2288.8518280827243,0.0012066708238282927
2017-08-26,3584.5855412220435,4082.3429206075925,4280.712409914964,2291.4593413740986,0.0011385748594769582
2017-08-27,3589.5344239171673,4088.133776476935,4287.187249685166,2293.8989336529535,0.0010640793424279945
2017-08-28,3594.1010185832993,4093.484332380222,4293.157891879924,2296.155395659975,0.0009831962878450995
2017-08-29,3598.253373254609,4098.355015784258,4298.581825539982,2298.2135181358494,0.000895932674176271
2017-08-30,3601.959535965266,4102.706254155844,4303.416539706079,2300.058091821263,0.0008022900519232838
2017-08-31,3605.18755474944,4106.498474961784,4307.619523418956,2301.6739074569014,0.000702264148498204
2017-09-01,3607.9054776413004,4109.69210566888,4311.148265719354,2303.045755783451,0.0005958444671838047
2017-09-02,3610.0813526750185,4112.2475737439345,4313.960255648016,2304.158427541598,0.0004830138780506563
2017-09-03,3611.683227884762,4114.125306653751,4316.012982245679,2304.996713472028,0.000363748198542407
2017-09-04,3612.6791513047015,4115.285731865131,4317.263934553087,2305.545404315428,0.000238015761258776
2017-09-05,3613.037170969005,4115.689276844877,4317.670601610979,2305.789290812483,0.00010577696628268795
2017-09-06,3612.725334911844,4115.296369059793,4317.190472460097,2305.71316370388,-3.301618479477358e-05
2017-09-07,3611.7116911673875,4114.067435976681,4315.781036141181,2305.3018137303043,-0.00017842057624197047
2017-09-08,3609.9642877698057,4111.9629050623425,4313.399781694973,2304.5400316324426,-0.00033050249025883997
2017-09-09,3607.451172753267,4108.943203783581,4310.004198162213,2303.4126081509803,-0.0004893381473696235
2017-09-10,3604.140394151942,4104.9687596072,4305.551774583641,2301.9043340266044,-0.0006550142790341979
2017-09-11,3600.0,4100.0,4300.0,2300.0,-0.0008276287367490476
2017-09-12,3595.0047164132384,4094.005572591788,4293.315212662947,2297.667210569915,-0.0010147709799032372
2017-09-13,3589.1559818339706,4086.9870056643813,4285.499147667808,2294.8048252673398,-0.001246555515588884
2017-09-14,3582.46191278614,4078.9540476626016,4276.56238932083,2291.294517381328,-0.0015308471575829535
2017-09-15,3574.930625793685,4069.916447031268,4266.515521928256,2287.017960200931,-0.0018681811017218018
2017-09-16,3566.570237380548,4059.8839522152,4255.369129796331,2281.8568270152014,-0.0022592588422341926
2017-09-17,3557.3888640706696,4048.866311659219,4243.133797231299,2275.692791113191,-0.002704979726811375
2017-09-18,3547.394622387991,4036.873273808145,4229.820108539402,2268.407525783952,-0.0032064747972620354
2017-09-19,3536.595628856455,4023.914587106799,4215.438648026889,2259.8827043165384,-0.0037651436215896767
2017-09-20,3525.0,4010.0,4200.0,2250.0,-0.004382694976080959
2017-09-21,3512.666077294522,3995.1995179614846,4183.580675176157,2238.7310771490575,-0.005020994277330912
2017-09-22,3499.85310202371,3979.8241745806386,4166.5208899174695,2226.4075641810928,-0.0055198932210226434
2017-09-23,3486.8705404232087,3964.245260475766,4149.226786997225,2213.451080539156,-0.005836456273985765
2017-09-24,3474.0278587286616,3948.8340662651667,4132.104509188706,2200.2832456662945,-0.005966772336901648
2017-09-25,3461.6345231757105,3933.961882567144,4115.560199265204,2187.32567900556,-0.005906453630298289
2017-09-26,3450.0,3920.0,4100.0,2175.0,-0.00565098193614192
2017-09-27,3439.376858948148,3907.251403789314,4085.7555099676606,2163.652332950606,-0.005230975913336617
2017-09-28,3429.7900838106752,3895.745857589782,4072.860150947875,2153.326821590136,-0.004783683534830892
2017-09-29,3421.207761889079,3885.444819663379,4061.272800521609,2143.9921145092903,-0.004344439824787591
2017-09-30,3413.5979804848535,3876.309748272076,4050.9523362698274,2135.616860298767,-0.003914032778222118
2017-10-01,3406.9288268994965,3868.30210167785,4041.8576357735005,2128.169707549268,-0.0034932144017276634
2017-10-02,3401.1683884345043,3861.3833381426734,4033.9475766135943,2121.6193048514915,-0.0030826979250261027
2017-10-03,3396.284752391371,3855.514915928519,4027.1810363710733,2115.9343007961365,-0.002683155421779024
2017-10-04,3392.2460060715957,3850.6582932973633,4021.516892626909,2111.083343973905,-0.002295215851681967
2017-10-05,3389.020236776673,3846.774928511178,4016.914022962065,2107.0350829754943,-0.0019194635292727313
2017-10-06,3386.575531808099,3843.8262798319383,4013.3313049575095,2103.758166391606,-0.0015564370185627318
2017-10-07,3384.8799784673706,3841.7738055216164,4010.727616194208,2101.2212428129387,-0.001206628446701783
2017-10-08,3383.901664055985,3840.57896384219,4009.061834253131,2099.3929608301933,-0.0008704832243850793
2017-10-09,3383.608675875436,3840.203213055628,4008.292836715242,2098.2419690340676,-0.0005484001558987681
2017-10-10,3383.96910122722,3840.608011423906,4008.3795011615084,2097.736916015262,-0.00024073191742886318
2017-10-11,3384.951027412835,3841.754817209,4009.280705172899,2097.846450364477,5.2214121219755295e-05
2017-10-12,3386.5225417337765,3843.6050886728817,4010.955326330379,2098.5392206724114,0.0003301747592026265
2017-10-13,3388.651731491541,3846.1202840775263,4013.3622422149174,2099.7838755297657,0.0005929295412947924
2017-10-14,3391.3066839876246,3849.2618616849077,4016.4603304074794,2101.5490635272395,0.0008402990798138653
2017-10-15,3394.455486523522,3852.9912797569978,4020.208468489033,2103.803433255532,0.0010721431537382077
2017-10-16,3398.066226400731,3857.2699965557717,4024.565534040543,2106.5156333053424,0.0012883586170505076
2017-10-17,3402.1069909207476,3862.0594703432034,4029.4904046429792,2109.654312267371,0.0014888771479108262
2017-10-18,3406.545867385067,3867.3211593812675,4034.9419578773077,2113.1881187323183,0.0016736628693027286
2017-10-19,3411.350943095187,3873.016521931936,4040.8790713244944,2117.0857012908828,0.0018427098704558397
2017-10-20,3416.4903053526036,3879.107016257185,4047.260622565508,2121.3157085337652,0.001996039656603007
2017-10-21,3421.9320414588124,3885.554100618987,4054.0454891813147,2125.846789051664,0.0021336985526300414
2017-10-22,3427.644238715309,3892.3192332793155,4061.1925487528806,2130.6475914352795,0.0022557550839659613
2017-10-23,3433.5949844235906,3899.3638725001456,4068.660678861175,2135.686764275312,0.002362297355663574
2017-10-24,3439.7523658851524,3906.649476543451,4076.408757087161,2140.93295616246,0.0024534304481734796
2017-10-25,3446.0844704014926,3914.1375036712043,4084.3956610118107,2146.354815687424,0.002529273845795317
2017-10-26,3452.5593852741063,3921.7894121453814,4092.580268216088,2151.920991440904,0.0025899589112863956
2017-10-27,3459.1451978044884,3929.566660227954,4100.9214562809575,2157.600132013599,0.002635626417659606
2017-10-28,3465.8099952941366,3937.430706180898,4109.378102787393,2163.3608859962087,0.0026664241458128077
2017-10-29,3472.521865044546,3945.343008266185,4117.909085316353,2169.1719019794323,0.002682504554352706
2017-10-30,3479.248894357214,3953.26502474579,4126.473281448812,2175.0018285539704,0.0026840225258256706
2017-10-31,3485.959170533637,3961.158213881689,4135.029568765733,2180.8193143105236,0.0026711331915177457
2017-11-01,3492.6207808753097,3968.984033935853,4143.536824848084,2186.5930078397896,0.002643989835119435
2017-11-02,3499.20181268373,3976.703943170257,4151.953927276831,2192.2915577324693,0.0026027418737820766
2017-11-03,3505.6703532603933,3984.279399846874,4160.239753632942,2197.8836125792623,0.0025475329134666777
2017-11-04,3511.994489906796,3991.6718622276803,4168.353181497385,2203.3378209708676,0.002478498874020975
2017-11-05,3518.142309924434,3998.842788574648,4176.253088451125,2208.6228314979858,0.0023957661780249074
2017-11-06,3524.0819006148026,4005.753637149749,4183.898352075131,2213.7072927513154,0.002299449996180714
2017-11-07,3529.7813492794003,4012.365866214961,4191.247849950368,2218.5598533215575,0.0021896525408552007
2017-11-08,3535.2087432197213,4018.6409340322552,4198.260459657803,2223.1491617994106,0.002066461398240674
2017-11-09,3540.3321697372626,4024.5402988636065,4204.895058778405,2227.4438667755758,0.0019299478885762863
2017-11-10,3545.119716133521,4030.025418970989,4211.110524893139,2231.412616840751,0.0017801654427924132
2017-11-11,3549.539469709992,4035.0577526163765,4216.865735582973,2235.0240605856375,0.0016171479829471304
2017-11-12,3553.5595177681707,4039.598758061742,4222.119568428872,2238.2468466009336,0.0014409082927298684
2017-11-13,3557.147947609556,4043.609893569061,4226.830901011807,2241.049623477341,0.0012514363632387083
2017-11-14,3560.272846535642,4047.052617400306,4230.958610912743,2243.401039805557,0.0010486976980122581
2017-11-15,3562.9023018479265,4049.888387817452,4234.461575712646,2245.269744176283,0.000832631560040134
2017-11-16,3565.004400847903,4052.0786630824705,4237.298672992482,2246.6243851802174,0.0006031491419836211
2017-11-17,3566.547230837071,4053.5849014573387,4239.428780333223,2247.4336114080616,0.0003601316392466149
2017-11-18,3567.4988791169244,4054.368561204028,4240.810775315829,2247.6660714505138,0.00010342820362613332
2017-11-19,3567.82743298896,4054.391100584514,4241.403535521273,2247.290413898274,-0.00016714624683858802
2017-11-20,3567.5009797546745,4053.6139778607685,4241.165938530518,2246.275287342042,-0.00045181338873963073
2017-11-21,3566.4876067155647,4051.998651294768,4240.056861924534,2244.589340372518,-0.0007508340546823664
2017-11-22,3564.7554011731245,4049.506579148484,4238.035183284286,2242.2012215804016,-0.0010645110283871986
2017-11-23,3562.2724504288517,4046.0992196838906,4235.059780190742,2239.0795795563913,-0.0013931921106750786
2017-11-24,3559.0068417842435,4041.738031162964,4231.089530224868,2235.193062891188,-0.001737273498190048
2017-11-25,3554.9266625407936,4036.3844718476757,4226.083310967631,2230.510320175491,-0.0020972035221958705
2017-11-26,3550.0,4030.0,4220.0,2225.0,-0.0024734868012521276
2017-11-27,3544.2291184875457,4022.5860655108663,4212.839337535271,2218.661585527517,-0.0028527909469284957
2017-11-28,3537.7529904258627,4014.304084787019,4204.7645143160635,2211.6178982092497,-0.0031797963442615276
2017-11-29,3530.7447652615706,4005.3554658641588,4195.979583717332,2204.0225940685095,-0.0034401856966449116
2017-11-30,3523.3775924412876,3995.941616777982,4186.688599114027,2196.0293291286057,-0.0036332633670771563
2017-12-01,3515.824621411633,3986.263945564191,4177.095613881101,2187.791759412849,-0.00375817317582296
2017-12-02,3508.2590016192257,3976.5238602584864,4167.404681393503,2179.4635409445495,-0.00381394170517549
2017-12-03,3500.8538825106857,3966.9227688965643,4157.819855026185,2171.1983297470183,-0.003799523560549815
2017-12-04,3493.7824135326323,3957.662079514127,4148.545188154101,2163.149781843565,-0.0037138489789709404
2017-12-05,3487.2177441316844,3948.9432001468736,4139.784734152202,2155.471553257501,-0.0035558740073373995
2017-12-06,3481.33302375446,3940.9675388305027,4131.742546395438,2148.3173000121355,-0.003324633284322848
2017-12-07,3476.3014018475797,3933.9365036007143,4124.622678258762,2141.840678130779,-0.0030192952495006246
2017-12-08,3472.2960278576616,3928.051502493209,4118.629183117125,2136.1953436367426,-0.0026392193717784925
2017-12-09,3469.490051231326,3923.513943543685,4113.966114345479,2131.534952553336,-0.002184014739657388
2017-12-10,3468.0566214151913,3920.5252347878427,4110.837525318774,2128.01316090387,-0.001653599094624976
2017-12-11,3468.1688878558757,3919.2867842613805,4109.447469411964,2125.7836247116543,-0.0010482571259229929
2017-12-12,3470.0,3920.0,4110.0,2125.0,-0.00036869659324723596
2017-12-13,3473.6598381020585,3922.7941397931695,4112.627799245144,2125.763005007017,0.0003589967327338834
2017-12-14,3479.0052056480445,3927.509860445437,4117.1780644589,2127.961606830011,0.0010337303043367195
2017-12-15,3485.829636931829,3933.9156685151224,4123.4266217400855,2131.4318347810904,0.0016294473691931804
2017-12-16,3493.9266662472833,3941.780070560543,4131.149297187515,2136.0097181723604,0.002145494011116062
2017-12-17,3503.0898278882746,3950.8715731400184,4140.121916900005,2141.5312863159293,0.0025816567062821247
2017-12-18,3513.1126561486753,3960.958682811867,4150.1203069763715,2147.832568523903,0.0029380984939327186
2017-12-19,3523.7886853223545,3971.809906134406,4160.92029351543,2154.7495941083866,0.003215293180749879
2017-12-20,3534.911449703182,3983.1937496659557,4172.297702615996,2162.118392381489,0.0034139591264681583
2017-12-21,3546.274483585028,3994.8787199648336,4184.028360376887,2169.774992655316,0.003534993854401807
2017-12-22,3557.671321261763,4006.6333235893585,4195.888092896916,2177.5554242419735,0.0035794104186043707
2017-12-23,3568.895497027256,4018.2260670978485,4207.6527262749005,2185.295716453569,0.0035482761538302198
2017-12-24,3579.7405451753784,4029.425457048623,4219.098086609656,2192.8318986022086,0.0034426541455187497
2017-12-25,3590.0,4040.0,4230.0,2200.0,0.003263547490722037
2017-12-26,3599.5147506365424,4049.7706158777555,4240.183707601766,2206.671247576497,0.003027796855393043
2017-12-27,3608.315105586648,4058.767878077499,4249.672110798883,2212.8576587310545,0.0027995812794923552
2017-12-28,3616.4787281935073,4067.074773362298,4258.537526032295,2218.6064484804724,0.0025945343729382405
2017-12-29,3624.0832818003137,4074.7742884952177,4266.852269742948,2223.964831841553,0.0024122903703307445
2017-12-30,3631.206429750259,4081.9494102393246,4274.688658371788,2228.9800238310972,0.002252529179066228
2017-12-31,3637.9258353865375,4088.683125357687,4282.119008359762,2233.6992394659087,0.0021149704540728447
2018-01-01,3644.3191620523407,4095.058420613371,4289.2156361478155,2238.169693762786,0.0019993679836495426
2018-01-02,3650.4640730908613,4101.158282769442,4296.050858176894,2242.438601738533,0.0019055043359691604
2018-01-03,3656.4382318452926,4107.065698588969,4302.696990887945,2246.553178409951,0.0018331857241933704
2018-01-04,3662.319301658827,4112.863654835017,4309.226350721914,2250.560638793842,0.0017822370558310454
2018-01-05,3668.184945874659,4118.635138270655,4315.711254119749,2254.5081979070073,0.001752497138926504
2018-01-06,3674.1128278359793,4124.463135658946,4322.224017522392,2258.4430707662473,0.0017438140241750407
2018-01-07,3680.18061088598,4130.43063376296,4328.836957370794,2262.412472388365,0.0017560404681180063
2018-01-08,3686.4659583678554,4136.620619345762,4335.622390105898,2266.463617790162,0.0017890295082699595
2018-01-09,3693.0465336247976,4143.11607917042,4342.652632168651,2270.6437219884397,0.00184263014645895
2018-01-10,3700.0,4150.0,4350.0,2275.0,0.0019166831417590901
2018-01-11,3707.380743995313,4157.330785924569,4357.714911309043,2279.5657050397635,0.0020048921740519463
2018-01-12,3715.150044747227,4165.068510342197,4365.760188877495,2284.3182431151317,0.0020826733752269564
2018-01-13,3723.24590455089,4173.148663977957,4374.076756755226,2289.2210584316235,0.0021439925936131655
2018-01-14,3731.6063257014494,4181.506737556918,4382.605538992102,2294.23759519476,0.002188975245702707
2018-01-15,3740.1693104940537,4190.078221804152,4391.2874596379925,2299.3312976100615,0.002217754700940206
2018-01-16,3748.8728612238497,4198.798607444729,4400.063442742764,2304.4656098830474,0.002230469547093592
2018-01-17,3757.6549801859874,4207.603385203721,4408.874412356287,2309.6039762192386,0.0022272609307072326
2018-01-18,3766.453669675614,4216.428045806197,4417.661292528428,2314.709840824154,0.0022082699755256383
2018-01-19,3775.206931987878,4225.208079977231,4426.365007309057,2319.7466479033155,0.0021736352793580676
2018-01-20,3783.8527694179274,4233.878978441891,4434.9264807480395,2324.677841662242,0.0021234904875676577
2018-01-21,3792.329184260909,4242.37623192525,4443.286636895244,2329.466866306454,0.002057961939267362
2018-01-22,3800.5741788119726,4250.635331152378,4451.386399800541,2334.0771660414716,0.001977166380296085
2018-01-23,3808.5257553662655,4258.591766848347,4459.166693513797,2338.4721850728147,0.0018812087352011926
2018-01-24,3816.121916218936,4266.181029738226,4466.56844208488,2342.6153676060044,0.0017701799286876014
2018-01-25,3823.3006636651317,4273.338610547087,4473.5325695636575,2346.4701578465597,0.0016441547453128738
2018-01-26,3830.0,4280.0,4480.0,2350.0,0.0015031897146014234
2018-01-27,3836.1704449721306,4286.113721135223,4485.923772415958,2353.176061563541,0.0013506030838575814
2018-01-28,3841.8125881438646,4291.68042624375,4491.305385722321,2356.000403201165,0.0011995056874161529
2018-01-29,3846.9395365309824,4296.713799929759,4496.15845380206,2358.4828088685495,0.00105309777769397
2018-01-30,3851.5643971492677,4301.22752679743,4500.49659053815,2360.6330625213704,0.0009112951918240524
2018-01-31,3855.700277014501,4305.235291450943,4504.333409813561,2362.460948115306,0.0007740204539978492
2018-02-01,3859.360283142465,4308.75077849448,4507.682525511268,2363.9762496060343,0.0006412024445709652
2018-02-02,3862.557522548941,4311.787672532216,4510.557551514241,2365.1887509492285,0.000512776090333015
2018-02-03,3865.3051022497098,4314.359658168333,4512.972101705453,2366.1082361005697,0.00038868207404176827
2018-02-04,3867.6161292605548,4316.480420007013,4514.93978996788,2366.744489015733,0.0002688665614375234
2018-02-05,3869.5037105972556,4318.163642652429,4516.474230184491,2367.1072936503947,0.0001532809441565367
2018-02-06,3870.9809532755944,4319.423010708766,4517.589036238258,2367.206433960233,4.188159701989535e-05
2018-02-07,3872.0609643113544,4320.272208780202,4518.297822012156,2367.051693900925,-6.537035167240342e-05
2018-02-08,3872.756850720316,4320.724921470916,4518.614201389157,2366.652857428146,-0.00016850923812327832
2018-02-09,3873.0817195182613,4320.794833385088,4518.551788252234,2366.0197084975753,-0.0002675650704874691
2018-02-10,3873.0486777209717,4320.495629126899,4518.1241964843575,2365.1620310648877,-0.0003625637269060872
2018-02-11,3872.6708323442294,4319.840993300526,4517.345039968503,2364.0896090857623,-0.00045352714514183893
2018-02-12,3871.9612904038145,4318.844610510148,4516.22793258764,2362.8122265158736,-0.0005404735048071202
2018-02-13,3870.933158915511,4317.520165359949,4514.786488224744,2361.339667310901,-0.0006234174030641968
2018-02-14,3869.5995448951003,4315.881342454106,4513.034320762787,2359.6817154265214,-0.00070237002467347
2018-02-15,3867.973555358362,4313.941826396796,4510.985044084739,2357.8481548184095,-0.0007773393071679477
2018-02-16,3866.0682973210787,4311.715301792203,4508.652272073575,2355.8487694422442,-0.0008483301019130025
2018-02-17,3863.8968777990326,4309.215453244503,4506.0496186122655,2353.6933432537016,-0.0009153443317670361
2018-02-18,3861.4724038080053,4306.455965357878,4503.1906975837865,2351.391660208459,-0.0009783811459951092
2018-02-19,3858.807982363779,4303.450522736506,4500.089122871108,2348.953504262194,-0.0010374370730779677
2018-02-20,3855.916720482134,4300.212809984567,4496.758508357203,2346.3886593705834,-0.001092506172004533
2018-02-21,3852.8117251788526,4296.75651170624,4493.212467925043,2343.7069094893022,-0.0011435801826075182
2018-02-22,3849.5061034697173,4293.095312505707,4489.464615457604,2340.9180385740306,-0.0011906486754690597
2018-02-23,3846.0129623705097,4289.242896987145,4485.528564837855,2338.031830580443,-0.0012336992019022191
2018-02-24,3842.3454088970093,4285.212949754732,4481.417929948769,2335.0580694642167,-0.0012727174444508336
2018-02-25,3838.516550064999,4281.019155412652,4477.146324673321,2332.006539181031,-0.0013076873683676978
2018-02-26,3834.5394928902624,4276.6751985650835,4472.727362894482,2328.88702368656,-0.001338591374463438
2018-02-27,3830.427344388579,4272.194763816204,4468.174658495226,2325.709306936483,-0.001365410453691828
2018-02-28,3826.1932115757318,4267.591535770194,4463.501825358522,2322.4831728864756,-0.0013881243438368224
2018-03-01,3821.8502014675,4262.87919903123,4458.722477367345,2319.2184054922136,-0.0014067116885927574
2018-03-02,3817.411421079669,4258.0714382034985,4453.85022840467,2315.9247887093775,-0.0014211501993253006
2018-03-03,3812.889977428018,4253.181937891175,4448.898692353465,2312.6121064936415,-0.0014314168197717594
2018-03-04,3808.298977528328,4248.224382698437,4443.881483096704,2309.2901428006826,-0.0014374878938646393
2018-03-05,3803.6515283963836,4243.212457229468,4438.812214517362,2305.96868158618,-0.001439339336885713
2018-03-06,3798.9607370479625,4238.159846088443,4433.704500498407,2302.657506805807,-0.0014369468100756929
2018-03-07,3794.239710498851,4233.080233879547,4428.571954922816,2299.3664024152445,-0.0014302858987863887
2018-03-08,3789.5015557648276,4227.987305206957,4423.42819167356,2296.1051523701676,-0.0014193322942731592
2018-03-09,3784.7593798616745,4222.8947446748525,4418.286824633611,2292.8835406262533,-0.0014040619790959203
2018-03-10,3780.026289805174,4217.816236887412,4413.161467685943,2289.711351139179,-0.0013844514161415538
2018-03-11,3775.315392611107,4212.7654664488155,4408.065734713527,2286.5983678646207,-0.0013604777411733609
2018-03-12,3770.6397952952566,4207.756117963245,4403.013239599335,2283.5543747582574,-0.001332118958788755
2018-03-13,3766.012604873403,4202.801876034876,4398.017596226341,2280.5891557757636,-0.001299354141622948
2018-03-14,3761.446928361328,4197.916425267891,4393.0924184775195,2277.712494872818,-0.0012621636325568693
2018-03-15,3756.955872774814,4193.113450266469,4388.25132023584,2274.934176005097,-0.0012205292496763535
2018-03-16,3752.552545129643,4188.40663563479,4383.507915384274,2272.263983128278,-0.0011744344936325858
2018-03-17,3748.2500524415955,4183.809665977032,4378.875817805798,2269.7117001980373,-0.0011238647570278725
2018-03-18,3744.061501726454,4179.336225897376,4374.368641383382,2267.2871111700524,-0.0010688075353779928
2018-03-19,3740.0,4175.0,4370.0,2265.0,-0.0010092526391594716
2018-03-20,3736.0760558376564,4170.811951535995,4365.780794919239,2262.8581077655667,-0.0009460951925708419
2018-03-21,3732.2897840534088,4166.772158344092,4361.711076927153,2260.8610040324775,-0.0008829477752610374
2018-03-22,3728.6387010208873,4162.87797690993,4357.788184190412,2259.0062154884668,-0.0008207270515002986
2018-03-23,3725.120323113718,4159.126763719151,4354.009454875682,2257.291268821268,-0.0007594480902034048
2018-03-24,3721.732166705531,4155.515875257398,4350.372227149634,2255.713690718617,-0.0006991253858799763
2018-03-25,3718.471748169953,4152.042668010311,4346.873839178941,2254.271007868247,-0.0006397728577795145
2018-03-26,3715.336583880613,4148.70449846353,4343.511629130266,2252.960746957893,-0.0005814038498730737
2018-03-27,3712.324190211138,4145.498723102696,4340.282935170281,2251.7804346752887,-0.0005240311316562674
2018-03-28,3709.4320835351555,4142.422698413449,4337.185095465654,2250.727597708168,-0.00046766689975334897
2018-03-29,3706.6577802262955,4139.473780881433,4334.215448183055,2249.799762744267,-0.0004123227803032672
2018-03-30,3703.9987966581853,4136.6493269922885,4331.371331489152,2248.994456471319,-0.0003580098321054137
2018-03-31,3701.4526492044515,4133.946693231653,4328.650083550615,2248.3092055770576,-0.00030473855049960763
2018-04-01,3699.0168542387246,4131.363236085172,4326.049042534115,2247.741536749219,-0.0002525188719562403
2018-04-02,3696.6889281346303,4128.896312038482,4323.565546606317,2247.2889766755357,-0.00020136017936287257
2018-04-03,3694.466387265799,4126.543277577228,4321.196933933893,2246.9490520437434,-0.000151271307958421
2018-04-04,3692.346748005857,4124.30148918705,4318.940542683512,2246.7192895415756,-0.00010226055191564106
2018-04-05,3690.3275267284316,4122.168303353586,4316.793711021842,2246.5972158567665,-5.433567152124349e-05
2018-04-06,3688.4062398071546,4120.141076562482,4314.753777115553,2246.580357677052,-7.503900942666677e-06
2018-04-07,3686.580403615649,4118.217165299375,4312.8180791313125,2246.6662416901645,3.82280434530835e-05
2018-04-08,3684.847534527547,4116.3939260499055,4310.983955235792,2246.8523945838388,8.285395426118412e-05
2018-04-09,3683.2051489164746,4114.668715299719,4309.24874359566,2247.1363430458105,0.0001263681236991888
2018-04-10,3681.6507631560603,4113.038889534454,4307.609782377583,2247.5156137638123,0.00016876533379957799
2018-04-11,3680.1818936199306,4111.501805239747,4306.064409748233,2247.9877334255784,0.00021004084616987312
2018-04-12,3678.796056681717,4110.054818901248,4304.609963874278,2248.550228718845,0.00025019039133494976
2018-04-13,3677.4907687150453,4108.6952870045925,4303.243782922389,2249.200626331346,0.00028921015769657854
2018-04-14,3676.2635460935435,4107.420566035421,4301.963205059232,2249.9364529508152,0.000327096780144078
2018-04-15,3675.11190519084,4106.228012479376,4300.7655684514775,2250.7552352649864,0.0003638473283330624
2018-04-16,3674.0333623805627,4105.114982822099,4299.648211265794,2251.654499961594,0.0003994592946658887
2018-04-17,3673.0254340363394,4104.078833549229,4298.608471668852,2252.631773728373,0.0004339305819978349
2018-04-18,3672.085636531799,4103.1169211464085,4297.643687827319,2253.684583253058,0.0004672594910959021
2018-04-19,3671.2114862405697,4102.226602099278,4296.751197907866,2254.8104552233826,0.0004994447078768887
2018-04-20,3670.400499536278,4101.4052328934795,4295.928340077162,2256.006916327082,0.0005304852904502529
2018-04-21,3669.6501927925524,4100.650170014653,4295.172452501873,2257.2714932518898,0.0005603806559846018
2018-04-22,3668.9580823830224,4099.95876994844,4294.480873348672,2258.60171268554,0.0005891305674281718
2018-04-23,3668.3216846813148,4099.3283891804795,4293.850940784224,2259.9951013157674,0.000616735120104544
2018-04-24,3667.738516061058,4098.756384196417,4293.279992975203,2261.449185830307,0.0006431947281990594
2018-04-25,3667.20609289588,4098.240111481889,4292.765368088274,2262.9614929168924,0.0006685101111666967
2018-04-26,3666.721931559409,4097.776927522537,4292.304404290109,2264.529549263259,0.0006926822800775175
2018-04-27,3666.2835484252705,4097.364188804003,4291.894439747373,2266.1508815571387,0.0007157125239115596
2018-04-28,3665.888459867098,4096.99925181193,4291.532812626741,2267.823016486268,0.0007376023958418999
2018-04-29,3665.534182258515,4096.679473031956,4291.216861094878,2269.543480738381,0.0007583536994944559
2018-04-30,3665.218231973151,4096.402208949724,4290.943923318455,2271.309801001211,0.0007779684752290028
2018-05-01,3664.9381253846345,4096.164816050874,4290.711337464139,2273.1195039624936,0.0007964489864408414
2018-05-02,3664.6913788665925,4095.9646508210462,4290.516441698601,2274.9701163099626,0.0008137977058998509
2018-05-03,3664.475508792654,4095.799069745883,4290.356574188509,2276.8591647313524,0.0008300173021467708
2018-05-04,3664.288031536446,4095.665429311025,4290.229073100532,2278.7841759143967,0.0008451106259532389
2018-05-05,3664.1264634715976,4095.5610860021134,4290.131276601341,2280.7426765468304,0.0008590806968612157
2018-05-06,3663.9883209717373,4095.4833963047877,4290.060522857602,2282.7321933163885,0.0008719306898096532
2018-05-07,3663.871120410491,4095.4297167046907,4290.014150035987,2284.7502529108033,0.0008836639218616051
2018-05-08,3663.772378161488,4095.3974036874624,4289.989496303164,2286.794382017812,0.0008942838390429695
2018-05-09,3663.6896105983574,4095.3838137387447,4289.983899825802,2288.862107325147,0.0009037940032874302
2018-05-10,3663.6203340947254,4095.386303344178,4289.99469877057,2290.9509555205427,0.0009121980795185457
2018-05-11,3663.562065024221,4095.4022289894033,4290.019231304138,2293.058453291735,0.0009194998228529105
2018-05-12,3663.5123197604717,4095.4289471600596,4290.054835593171,2295.1821273264554,0.0009257030659393751
2018-05-13,3663.4686146771073,4095.463814341793,4290.098849804346,2297.3195043124415,0.0009308117064484333
2018-05-14,3663.4284661477536,4095.5041870202394,4290.148612104326,2299.468110937425,0.0009348296946890643
2018-05-15,3663.3893905460386,4095.5474216810417,4290.2014606597795,2301.6254738891416,0.0009377610213924374
2018-05-16,3663.3489042455935,4095.590874809842,4290.254733637381,2303.7891198553257,0.0009396097056309093
2018-05-17,3663.304523620043,4095.6319028922794,4290.3057692037955,2305.9565755237113,0.0009403797828953205
2018-05-18,3663.253765043016,4095.6678624139963,4290.351905525693,2308.1253675820326,0.0009400752933236574
2018-05-19,3663.1941448881407,4095.696109860632,4290.390480769742,2310.2930227180236,0.000938700270081253
2018-05-20,3663.123179529046,4095.71400171783,4290.418833102613,2312.45706761942,0.0009362587278942577
2018-05-21,3663.038385339359,4095.7188944712307,4290.434300690974,2314.6150289739553,0.0009327546517296926
2018-05-22,3662.937278692708,4095.708144606472,4290.434221701494,2316.764433469363,0.0009281919856295974
2018-05-23,3662.8173759627207,4095.679108609198,4290.415934300842,2318.902807793379,0.0009225746216872744
2018-05-24,3662.676193523025,4095.629142965049,4290.376776655688,2321.0276786337363,0.000915906389165392
2018-05-25,3662.5112477472503,4095.5556041596656,4290.314086932702,2323.1365726781705,0.0009081910437563843
2018-05-26,3662.3200550090232,4095.45584867869,4290.22520329855,2325.2270166144144,0.0008994322569716111
